ecosys,mvg,cmz,areatot,areaeff,areatot_connadj,areaeff_connadj,areatot_compcorr,areaeff_compcorr,areatot_connadj_compcorr,areaeff_connadj_compcorr,areaeff_scaled,log_areatot,delta_persist_1ha,cons_sig
461,21,1,1970738.1,1321626.375,1970738.1,626445.4443750001,2023486.7188363627,1345120.6784670735,2023486.7188363627,633588.4596778299,0.31311718222800333,14.520332679815368,2.9516116673011794e-07,0.25181598062953997
323,15,1,1082912.49,911819.73375,1082912.49,720094.404375,1469112.6421200172,985352.7598017802,1469112.6421200172,734729.2621170499,0.5001177180374622,14.20016913167172,2.8614127656201305e-07,0.24939467312348668
48,3,2,583754.04,365205.4340625,583754.04,117745.5740625,4135495.770038412,2034789.6825299973,4135495.770038412,523605.23039902275,0.12661244491955057,15.235117775271938,2.84809728801072e-07,0.2469733656174334
309,14,10,205567.47,71199.765703125,205567.47,16977.618984375,2167416.4404293415,1081631.900384703,2167416.4404293415,649762.3898297598,0.29978659278834713,14.589046435765388,2.8470050672524394e-07,0.24455205811138014
64,3,18,2978861.6700000004,1570678.7962500001,2978861.6700000004,585240.035625,3288014.2613042365,1709359.2418736648,3288014.2613042365,622954.3845615155,0.18946219056678057,15.005794372528435,2.6476717329693145e-07,0.24213075060532688
445,20,8,2.43,0.9306012046337129,2.43,0.06763324812054634,1243813.1610215292,1101843.2832154906,1243813.1610215292,915573.2636893941,0.7361019262229421,14.033692348896418,2.529188610767008e-07,0.2397094430992736
494,22,11,17100.72,4030.4219677734377,17100.72,182.3748568725586,1973416.3830630342,1346039.8739456823,1973416.3830630342,816416.8309593955,0.41370733412691946,14.495276803318161,2.4558461975132673e-07,0.23728813559322035
304,14,5,10542.960000000001,8027.360244140626,10542.960000000001,4492.04484375,2108228.6025488526,1217289.7188694554,2108228.6025488526,830811.0144437827,0.3940801360152929,14.561358627995535,2.3841506990862626e-07,0.23486682808716708
428,19,14,1194030.72,462071.63812500006,1194030.72,211887.38109375,3164513.523516922,1577076.3870429324,3164513.523516922,728422.6857544659,0.23018472834488765,14.967509896696637,2.3772532464771956e-07,0.2324455205811138
102,5,10,647535.87,93055.93875,647535.87,5646.15720703125,5482492.908246206,1868713.9576236834,5482492.908246206,608515.2480394638,0.11099243687560402,15.5170704657478,2.3713279628800876e-07,0.23002421307506055
387,17,19,2201506.29,522172.62562500004,2201506.29,131622.10171875,3446363.2934018187,1348857.2683716037,3446363.2934018187,714923.4175195415,0.2074428482012581,15.05283011518003,2.359961265296917e-07,0.22760290556900725
288,13,12,590889.3300000001,407017.30500000005,590889.3300000001,202958.91562500002,1915749.4857298383,1439944.6784654588,1915749.4857298383,879677.5731638746,0.45918194404669044,14.465619480389362,2.3394431936107907e-07,0.22518159806295399
319,14,20,1790.1000000000001,1046.0727795410157,1790.1000000000001,334.8921862792969,2128301.8487404697,1216411.4630100708,2128301.8487404697,854552.8537574956,0.4015186352740428,14.570834965597076,2.3287738515342937e-07,0.22276029055690072
505,22,22,5340.33,1724.2435986328126,5340.33,251.9803262329102,1742361.844317782,1319928.6090039937,1742361.844317782,927647.5378604593,0.5324080878410636,14.37075213257268,2.3020672057505465e-07,0.22033898305084745
421,19,7,1339740.0,439086.825,1339740.0,58323.63234375,4615197.185282888,2150257.4578998755,4615197.185282888,678859.4211115143,0.14709218129970403,15.34486515204486,2.2806430410859946e-07,0.2179176755447942
490,22,7,897763.5000000001,262332.16875,897763.5000000001,29389.767890625,3046866.3835537513,1657782.7750669054,3046866.3835537513,800163.4356151161,0.26261848564617246,14.929624205202504,2.2366211460678187e-07,0.21549636803874092
54,3,8,2448428.31,1232020.935,2448428.31,336026.01937500003,4765373.032308533,2422921.139904772,4765373.032308533,696467.3895544851,0.14615170414415365,15.376886377905215,2.2194223714411265e-07,0.21307506053268765
103,5,11,2573114.04,379425.87000000005,2573114.04,34795.631953125005,7474210.8848983515,2127042.816392154,7474210.8848983515,601197.9839248176,0.08043631537605377,15.826969104430733,2.21454884763439e-07,0.2106537530266344
110,5,18,1625233.4100000001,407590.17750000005,1625233.4100000001,100240.891875,4628920.991521877,1610636.844458013,4628920.991521877,721081.9433926619,0.15577754399208002,15.347834351715202,2.1781178571878002e-07,0.20823244552058112
237,11,7,3282334.6500000004,886159.94625,3282334.6500000004,143409.740625,5348136.945317728,2115701.553369034,5348136.945317728,689432.7318229296,0.12891082238021692,15.492258823704418,2.1728023325007229e-07,0.20581113801452786
390,17,22,1909132.7400000002,770760.765,1909132.7400000002,423492.85687500006,3027244.8169225478,1398068.2818317919,3027244.8169225478,836875.5146622502,0.2764479139526632,14.923163462474607,2.1661188520649688e-07,0.2033898305084746
321,14,22,185187.06,105207.609375,185187.06,68048.44804687501,2011608.57287391,1285570.806164569,2011608.57287391,963803.8063256496,0.4791209479430181,14.514445244989851,2.1580549180999498e-07,0.2009685230024213
283,13,7,114009.12000000001,47186.936015625004,114009.12000000001,8161.86216796875,2149901.3619233505,1604558.2049922713,2149901.3619233505,945691.8339615087,0.4398768477059205,14.580932520876225,2.1528956173355596e-07,0.19854721549636803
109,5,17,182225.7,63988.924218750006,182225.7,16982.736855468753,3959353.7589973896,1561228.3873207355,3959353.7589973896,797454.3474803667,0.20141022904765718,15.191591377740995,2.1001695393874087e-07,0.19612590799031476
315,14,16,341684.73000000004,195077.24859375,341684.73000000004,47388.793710937505,3115220.8540549846,1616772.8317791477,3115220.8540549846,932829.2239083025,0.29944240476371625,14.951810607868557,1.9825128738659714e-07,0.1937046004842615
238,11,8,181644.12000000002,64358.676562500004,181644.12000000002,10118.730410156251,3441056.060195465,2055391.33705853,3441056.060195465,922884.0757330445,0.26819791935636794,15.05128897647936,1.949424998093363e-07,0.19128329297820823
656,31,12,3050157.06,1913842.485,3050157.06,785734.3237500001,3287675.5781529886,2111534.0437415703,3287675.5781529886,942990.9784784073,0.2868260435259182,15.005691361845201,1.9401573070343403e-07,0.18886198547215496
668,32,1,1508687.37,1358971.6275000002,1508687.37,1184023.5750000002,1599048.7222149512,1394412.319898125,1599048.7222149512,1199754.581965391,0.7502926992140235,14.28491946178024,1.939345272150561e-07,0.1864406779661017
114,5,22,79972.92,17535.9146484375,79972.92,4318.573535156251,3711768.136817538,1717163.8999118034,3711768.136817538,967335.8745556789,0.26061322768535605,15.127018907795499,1.846552499795706e-07,0.18401937046004843
310,14,11,575044.92,198102.054375,575044.92,54420.628359375005,3650143.7633607453,1740999.8459062246,3650143.7633607453,997780.2536164691,0.27335368640324376,15.11027711200514,1.8116995414985126e-07,0.18159806295399517
129,6,14,23327.190000000002,18358.871484375002,23327.190000000002,11549.095488281251,3349939.8745186185,1994193.441626053,3349939.8745186185,1032547.3744683464,0.30822862891433894,15.024452955735294,1.8040480798120484e-07,0.1791767554479419
49,3,3,2749232.3400000003,1533083.3550000002,2749232.3400000003,547821.680625,5397453.548327801,2826411.536361633,5397453.548327801,891002.3862997696,0.16507828707035624,15.501437835188222,1.788477360653573e-07,0.17675544794188863
649,31,5,974532.06,699485.4225000001,974532.06,335889.78750000003,2730018.2932293336,1939200.3322943388,2730018.2932293336,1124511.7022161547,0.4119062883223291,14.819818867955298,1.781047450633011e-07,0.17433414043583534
502,22,19,205283.16,71445.92343750001,205283.16,18741.47625,2383258.0151060508,1773219.3545540823,2383258.0151060508,1234605.627240566,0.5180327179915635,14.68397902344932,1.7179120337385e-07,0.17191283292978207
118,6,3,8542806.75,2465372.9025000003,8542806.75,377150.124375,10481537.717174659,3497075.958557283,10481537.717174659,796445.9180080885,0.07598559863053889,16.165125954831602,1.6480346398672907e-07,0.1694915254237288
316,14,17,2214652.5900000003,797620.06125,2214652.5900000003,328857.62062500004,4343348.210551765,1962348.253044895,4343348.210551765,1116614.3859453362,0.2570860847013427,15.284156085726767,1.5942494901999282e-07,0.16707021791767554
122,6,7,3763767.87,1404059.3662500002,3763767.87,319466.2528125,7339961.638156574,3045849.9075303036,7339961.638156574,949795.7881744428,0.12940064744166474,15.808844174167854,1.5786785578786322e-07,0.16464891041162227
124,6,9,2175084.0900000003,1304711.65125,2175084.0900000003,427854.15,5213368.911252035,2869730.587584834,5213368.911252035,1169650.9825549736,0.22435607425181656,15.466736828799002,1.47101817171702e-07,0.162227602905569
134,6,19,3432.78,696.5893212890626,3432.78,36.99298278808594,2344791.1580988066,1964712.5828556104,2344791.1580988066,1527923.8684701088,0.651624714291815,14.667706897516544,1.4700685069257702e-07,0.15980629539951574
487,22,4,728.19,580.3643078613281,728.19,407.997331237793,2738999.3010945697,2097046.1162037426,2738999.3010945697,1470241.6168139223,0.5367805739221542,14.823103193077081,1.4554603655625442e-07,0.15738498789346247
352,16,7,41239.530000000006,18792.6169921875,41239.530000000006,4273.908442382813,2956012.05507544,2286285.1054196157,2956012.05507544,1464383.6547928695,0.4953916382981385,14.899351639213577,1.4322610852879336e-07,0.1549636803874092
499,22,16,2784087.45,1201553.8987500002,2784087.45,163659.42421875,5223966.581054462,2890794.6379954084,5223966.581054462,1212002.4457208666,0.23200807794528863,15.468767552723161,1.4315685703536474e-07,0.15254237288135594
233,11,3,2844475.3800000004,1188379.35,2844475.3800000004,326419.875,6078721.300019999,3132917.596801672,6078721.300019999,1221123.4706904378,0.20088492471046834,15.620304919326864,1.3706202173224824e-07,0.15012106537530268
52,3,6,5772523.32,2827109.5875000004,5772523.32,751357.0631250001,8436933.282712616,4137548.1555131716,8436933.282712616,1104997.7763069805,0.13097149631029265,15.948129445413834,1.3610455329438054e-07,0.14769975786924938
219,10,12,3362374.8000000003,2552215.23,3362374.8000000003,1515357.41625,3405482.5518612205,2580993.9598361724,3405482.5518612205,1528832.653021848,0.44893275174359215,15.040897206132904,1.3385212649374978e-07,0.14527845036319612
419,19,5,1266884.55,736097.3718750001,1266884.55,247269.105,6021549.009410466,3371960.1239566393,6021549.009410466,1331214.5170026093,0.22107509461804423,15.610855094719627,1.2877358790408522e-07,0.14285714285714285
107,5,15,9323222.31,2557003.14,9323222.31,381579.15375,14749981.670179246,4597798.188497348,14749981.670179246,989885.3781995306,0.06711095649703959,16.506752398049617,1.285444386489587e-07,0.14043583535108958
280,13,4,30.78,25.106795768737793,30.78,22.178451290130617,2712951.889061108,2286285.8255771236,2712951.889061108,1748415.608419125,0.6444698173487375,14.813547858001009,1.281137921305131e-07,0.13801452784503632
98,5,6,5253738.57,1946831.7600000002,5253738.57,383713.9340625,11514555.006504027,4378098.217602311,11514555.006504027,1084809.9062034164,0.09421205644427064,16.259122445809698,1.2767704926641699e-07,0.13559322033898305
106,5,14,2610659.97,890192.5312500001,2610659.97,347286.13312500005,8577949.902944194,3281366.3400965407,8577949.902944194,1271758.2033807032,0.14825899169033382,15.964705503862868,1.2198055177048417e-07,0.13317191283292978
658,31,14,3944625.4800000004,2378193.21,3944625.4800000004,1070788.6125,4762355.4043260915,3050018.086961973,4762355.4043260915,1568056.9225660276,0.3292607941737434,15.37625293665982,1.2077111777308858e-07,0.13075060532687652
127,6,12,3235349.79,2458187.3925,3235349.79,1426528.0575,4313349.468132144,3038606.8326759436,4313349.468132144,1715547.670917227,0.39772981150542597,15.277225299041708,1.1572685731930932e-07,0.12832929782082325
318,14,19,2124563.58,605958.46875,2124563.58,234980.44312500002,5243936.816200444,2530746.720555047,5243936.816200444,1614433.2274414175,0.30786664371199923,15.472583075013667,1.1534810906432824e-07,0.12590799031476999
61,3,15,9729588.780000001,4565816.100000001,9729588.780000001,1057289.355,11575294.137568673,5476814.101316088,11575294.137568673,1314111.583564271,0.11352727351430336,16.264383569066723,1.1042888647949667e-07,0.1234866828087167
492,22,9,1350815.9400000002,752955.4968750001,1350815.9400000002,252082.07437500003,4417568.264663146,3066923.4344594222,4417568.264663146,1840256.6821767683,0.4165768522237186,15.30109993629103,1.0914033943265622e-07,0.12106537530266344
235,11,5,2285961.75,1461933.1575000002,2285961.75,623193.091875,5826412.021141586,3714568.0219813455,5826412.021141586,1794014.2802952174,0.30791064445588434,15.577911935103126,1.0380546000554602e-07,0.11864406779661017
444,20,7,16276.95,11642.758066406252,16276.95,4852.273359375,2976206.127929676,2675491.5812888113,2976206.127929676,2279392.921095343,0.7658719937791897,14.906159935953749,1.026029362583003e-07,0.1162227602905569
120,6,5,3291390.45,2300064.4575,3291390.45,1055971.485,6363737.8315157,3878267.5553078004,6363737.8315157,1824727.90830823,0.2867383849899456,15.66612647204061,1.0025666730140159e-07,0.11380145278450363
97,5,5,2004552.36,1390436.38125,2004552.36,686810.998125,8465779.399854137,4127754.9475710974,8465779.399854137,1722290.4341936265,0.20344144972916506,15.951542642536426,9.748625462435712e-08,0.11138014527845036
108,5,16,10207449.9,2248802.595,10207449.9,519777.30375,16462971.711398343,4880593.05198999,16462971.711398343,1397213.7605106048,0.08487008208507256,16.616624278314788,9.657521715666917e-08,0.1089588377723971
451,20,14,123903.27,89450.89453125,123903.27,50021.540507812504,3149897.308430695,2834801.338924524,3149897.308430695,2429318.816978312,0.7712374655758599,14.962880409772216,9.643894638422523e-08,0.10653753026634383
303,14,4,1824076.26,1113083.87625,1824076.26,743810.0906250001,5315563.5966548575,3017573.3782264707,5315563.5966548575,2046769.9664238833,0.3850522958114805,15.486149603017902,9.621678087601282e-08,0.10411622276029056
111,5,19,5906225.16,972083.8350000001,5906225.16,175518.1153125,9543318.748469656,3350680.04404905,9543318.748469656,1741988.3305153502,0.1825348577814915,16.071351860127304,9.380610999087935e-08,0.1016949152542373
58,3,12,5581939.23,4219850.5200000005,5581939.23,2105890.0425,5798753.411485602,4330283.0425389875,5798753.411485602,2139904.662704407,0.36902839470047016,15.573153523361881,9.105639531270526e-08,0.09927360774818401
290,13,14,590584.77,451235.71125000005,590584.77,281363.24531250005,4066581.284050768,3336259.226794172,4066581.284050768,2416378.9980811574,0.5942040326497974,15.21831322508974,9.083616447913556e-08,0.09685230024213075
101,5,9,1441501.9200000002,900105.31125,1441501.9200000002,364669.7709375,7487294.541111396,4476199.706053784,7487294.541111396,1990903.5638827314,0.2659042666147346,15.828718080777117,9.017186031190505e-08,0.09443099273607748
105,5,13,1022776.4700000001,666393.8343750001,1022776.4700000001,261714.8475,7154356.762732945,4527540.415984662,7154356.762732945,2031905.7879544252,0.2840095700201345,15.783232066544675,8.981928734108635e-08,0.09200968523002422
367,16,22,398554.83,95844.14859375001,398554.83,30746.2584375,4363738.004748804,3253173.8669664296,4363738.004748804,2412552.7016449305,0.5528637830730189,15.288839588557456,8.935475470650545e-08,0.08958837772397095
100,5,8,3671299.89,1623407.6700000002,3671299.89,331055.20125000004,11113943.94285175,5502372.443024741,11113943.94285175,1868496.681960293,0.16812183789734425,16.22371108897734,8.567490328292848e-08,0.08716707021791767
361,16,16,220021.11000000002,175154.653125,220021.11000000002,111207.988125,4903906.69706915,3814443.2391067897,4903906.69706915,2479844.027995102,0.5056874408881384,15.405542730534064,8.50131519625208e-08,0.0847457627118644
99,5,7,7061865.12,2855642.6475,7061865.12,652986.25875,15185906.827568322,6261135.936514475,15185906.827568322,1860083.062585364,0.12248745390749997,16.535878373320212,7.951159863850421e-08,0.08232445520581114
442,20,5,150009.57,112454.4515625,150009.57,55752.98343750001,4017460.9102352345,3612204.0513725355,4017460.9102352345,3076379.2386884084,0.7657521273824359,15.206160646673473,7.601899720821592e-08,0.07990314769975787
285,13,9,3295790.37,2076473.6775000002,3295790.37,774546.40125,6503012.4387738565,4707386.736273182,6503012.4387738565,2650509.78843213,0.40758184201349673,15.687776079624157,7.53640521100607e-08,0.0774818401937046
349,16,4,1386.72,1182.58892578125,1386.72,539.4707281494141,4953026.564355454,3926017.548676902,4953026.564355454,2956900.362575063,0.596988593571141,15.415509374841971,7.431812976133045e-08,0.07506053268765134
96,5,4,1407404.9700000002,1036859.535,1407404.9700000002,722963.57625,7258564.355943679,4198539.18151721,7258564.355943679,2728295.6636882205,0.37587262851147063,15.797692620131244,7.174781702090627e-08,0.07263922518159806
196,9,12,7639596.8100000005,5335665.21,7639596.8100000005,2770494.435,7681274.412349128,5354770.412364859,7681274.412349128,2776195.8606746793,0.36142386167214774,15.854296030465443,6.982228428764614e-08,0.07021791767554479
488,22,5,1452044.8800000001,890841.0375000001,1452044.8800000001,342279.826875,6664248.426508955,4730146.507707706,6664248.426508955,2918165.3745274693,0.4378836423503709,15.712267741021874,6.968988264244302e-08,0.06779661016949153
426,19,12,10288909.17,5372601.615,10288909.17,1704101.6925000001,13426940.39143005,7124391.9251506785,13426940.39143005,2331658.2122611534,0.17365521438892884,16.41277372358942,6.921448736374458e-08,0.06537530266343826
357,16,12,4259419.0200000005,3083125.68,4259419.0200000005,1751311.125,6815762.902423581,5215161.832339722,6815762.902423581,3380713.6530973995,0.4960139754707825,15.73474856144371,6.205903979594751e-08,0.06295399515738499
359,16,14,2040141.33,1363856.63625,2040141.33,652168.0068750001,6933011.394470887,5334850.808594773,6933011.394470887,3462259.3788103955,0.4993875217876557,15.751804821435593,6.07001527930251e-08,0.06053268765133172
354,16,9,1493799.57,904806.55125,1493799.57,282442.64625,6837444.69760744,5300905.438334623,6837444.69760744,3483098.2550797737,0.5094151995552637,15.737924637578375,6.06376289180588e-08,0.05811138014527845
281,13,5,5027411.61,3682908.0000000005,5027411.61,1743534.1125,8307222.650862508,6354262.220762947,8307222.650862508,3697034.4417164177,0.44503856428268096,15.93263589326237,5.5231378137676757e-08,0.05569007263922518
95,5,3,15867942.120000001,6812859.78,15867942.120000001,1952143.1325,22430856.823071394,9764859.454668945,22430856.823071394,2997241.4858044647,0.13362135514688114,16.925948105636227,5.042979323022223e-08,0.053268765133171914
497,22,14,3930473.16,2392997.3775,3930473.16,1074585.2850000001,9518873.631133718,6622234.325897624,9518873.631133718,4002412.646363152,0.4204712449666648,16.06878708371027,5.029816962931477e-08,0.05084745762711865
369,17,1,7186366.170000001,5925198.600000001,7186366.170000001,4609642.365,7696341.90866325,6121202.427899088,7696341.90866325,4691148.509981881,0.6095296396202686,15.856255697142196,4.7087919341493034e-08,0.048426150121065374
364,16,19,1335873.06,329776.0846875,1335873.06,141742.153125,8753033.179094413,6529346.434490266,8753033.179094413,4878890.611043073,0.5573942782138342,15.984910847304262,4.42750970330863e-08,0.04600484261501211
313,14,14,13696544.340000002,6209754.03,13696544.340000002,3498422.4000000004,15282995.108581327,7376650.627146589,15282995.108581327,4413264.620332004,0.2887696154436363,16.542251337453738,4.15257875863162e-08,0.043583535108958835
350,16,5,5154566.220000001,3866115.015,5154566.220000001,2061245.8800000001,10231474.028590214,7994572.8664567,10231474.028590214,5077205.640151746,0.49623403489705475,16.14097921636426,4.132728370631611e-08,0.04116222760290557
265,12,12,13849507.98,10216710.63,13849507.98,5265209.79,13849511.799443286,10216710.916586827,13849511.799443286,5265209.800920679,0.3801729531818101,16.44376054083869,3.728375108646986e-08,0.0387409200968523
423,19,9,21724639.020000003,11875557.42,21724639.020000003,3552283.7550000004,24942325.93278879,13764997.86626596,24942325.93278879,4463279.383072282,0.1789439924367649,17.0320767550059,3.6430503946860426e-08,0.03631961259079903
239,11,9,12986960.850000001,8602852.860000001,12986960.850000001,3761559.81,16668850.88601323,11147634.856673857,16668850.88601323,5257305.891579921,0.31539701971845624,16.62905231929839,3.56361787856585e-08,0.03389830508474576
645,31,1,8571110.58,8037954.8100000005,8571110.58,7384256.460000001,8930566.605201134,8262172.117597543,8930566.605201134,7481858.016038116,0.8377808874613516,16.004990400470426,3.196782860648284e-08,0.031476997578692496
93,5,1,10490145.57,8612218.08,10490145.57,6452356.725000001,13462288.587894581,9806413.185764529,13462288.587894581,6983802.223011037,0.5187678289181038,16.415402896545913,3.038024787294091e-08,0.029055690072639227
300,14,1,9735568.200000001,8838127.89,9735568.200000001,7728282.090000001,11748686.280368868,9741192.11221158,11748686.280368868,8230221.902592996,0.7005227398356062,16.27925198637764,2.778970931149871e-08,0.026634382566585957
242,11,12,17974471.86,12348816.120000001,17974471.86,6071411.295000001,20250323.874856923,13908933.607985327,20250323.874856923,6944411.192461765,0.34292840131233854,16.823681345209017,2.7548973546842603e-08,0.024213075060532687
231,11,1,10531567.350000001,8986502.88,10531567.350000001,7082063.28,13484627.154679405,10928184.096957631,13484627.154679405,7965772.914157378,0.5907299343751683,16.417060865280842,2.7514353462265717e-08,0.021791767554479417
415,19,1,16854256.44,11588080.32,16854256.44,6962760.8100000005,19572407.283041347,13030470.008665094,19572407.283041347,7398945.619559417,0.37802941214953595,16.789631340649464,2.6494245020103335e-08,0.01937046004842615
446,20,9,378743.04000000004,273890.71687500004,378743.04000000004,129324.04312500001,15410635.727780439,13865126.219846575,15410635.727780439,11842190.845974233,0.7684427206741742,16.550568460681603,1.9765636904978123e-08,0.01694915254237288
449,20,12,8675521.200000001,6755460.345000001,8675521.200000001,4209628.32,20708360.900543816,17711776.871637125,20708360.900543816,13765103.368891634,0.6647123562797359,16.846048084925453,1.6399059998839505e-08,0.014527845036319613
116,6,1,23961875.220000003,20702385.0,23961875.220000003,16447633.200000001,24267781.28057804,20872206.62499009,24267781.28057804,16515333.896974396,0.6805456875529008,17.00466015533592,1.3748868599172681e-08,0.012106537530266344
104,5,12,45531028.260000005,33175283.400000002,45531028.260000005,16764114.780000001,47150708.20068043,33910424.404101506,47150708.20068043,17025099.751001198,0.36107834644900433,17.668859587093834,1.1382841780260833e-08,0.009685230024213076
277,13,1,29861508.6,25548341.220000003,29861508.6,20132352.360000003,30643750.45868956,26095023.927695416,30643750.45868956,20381284.617413174,0.6651041178816842,17.237939299350135,1.1077221806488069e-08,0.007263922518159807
484,22,1,38369235.06,30831383.160000004,38369235.06,22727670.12,39243188.05115841,31329198.672154993,39243188.05115841,22922059.718599416,0.5841028942072096,17.485288434293928,9.534736666871879e-09,0.004842615012106538
346,16,1,72483657.57000001,61501057.92,72483657.57000001,47636057.88,73266326.21194558,61989196.648286894,73266326.21194558,47880877.32531206,0.6535181958871771,18.109611664466158,4.694532207416557e-09,0.002421307506053269
438,20,1,127991527.92,116612887.68,127991527.92,101814544.08000001,128854404.94358565,117282132.57196182,128854404.94358565,102226377.97585545,0.7933479497314171,18.674193681079664,2.3080379829565345e-09,0.0
